term,matched_DOID,num matched DOID,code
salpingitis,salpingo-oophoritis___DOID_10972,14,DOID:10972
salpingitis,acute eustachian salpingitis___DOID_10550,14,DOID:10550
salpingitis,chronic salpingitis___DOID_5731,14,DOID:5731
salpingitis,tuberculous salpingitis___DOID_0050166,14,DOID:0050166
salpingitis,acute salpingo-oophoritis___DOID_10971,14,DOID:10971
salpingitis,otosalpingitis___DOID_2000,14,DOID:2000
sarcoid,hypercalcemic sarcoidosis___DOID_13407,7,DOID:13407
sarcoid,skin sarcoidosis___DOID_13402,7,DOID:13402
sarcoid,sarcoid meningitis___DOID_12055,7,DOID:12055
sarcoid,cardiac sarcoidosis___DOID_13405,7,DOID:13405
sarcoid,neurosarcoidosis___DOID_13403,7,DOID:13403
sarcoid,sarcoidosis___DOID_11335,7,DOID:11335
sarcoid,pulmonary sarcoidosis___DOID_13406,7,DOID:13406
sarcoidose,,0,
sarcoidosis,hypercalcemic sarcoidosis___DOID_13407,7,DOID:13407
sarcoidosis,skin sarcoidosis___DOID_13402,7,DOID:13402
sarcoidosis,sarcoid meningitis___DOID_12055,7,DOID:12055
sarcoidosis,cardiac sarcoidosis___DOID_13405,7,DOID:13405
sarcoidosis,neurosarcoidosis___DOID_13403,7,DOID:13403
sarcoidosis,sarcoidosis___DOID_11335,7,DOID:11335
sarcoidosis,pulmonary sarcoidosis___DOID_13406,7,DOID:13406
sarcoidosus,,0,
sarcoma,glomangiosarcoma___DOID_5233,433,DOID:5233
sarcoma,pancreas sarcoma___DOID_1796,433,DOID:1796
sarcoma,rhabdoid cancer___DOID_3672,433,DOID:3672
sarcoma,mixed liposarcoma___DOID_5703,433,DOID:5703
sarcoma,central nervous system osteosarcoma___DOID_7994,433,DOID:7994
sarcoma,central nervous system sarcoma___DOID_2133,433,DOID:2133
sarcoma,dedifferentiated liposarcoma___DOID_0080531,433,DOID:0080531
sarcoma,embryonal rhabdomyosarcoma___DOID_3246,433,DOID:3246
sarcoma,immunodeficiency 16___DOID_0111935,433,DOID:0111935
sarcoma,mesenchymal chondrosarcoma___DOID_4545,433,DOID:4545
sarcoma,sarcomatoid mesothelioma___DOID_4488,433,DOID:4488
sarcoma,orbit rhabdomyosarcoma___DOID_3259,433,DOID:3259
sarcoma,obsolete reticulosarcoma involving lymph nodes of multiple sites___DOID_8640,433,DOID:8640
sarcoma,thymus sarcomatoid carcinoma___DOID_8138,433,DOID:8138
sarcoma,brain cancer___DOID_1319,433,DOID:1319
sarcoma,esophagus leiomyosarcoma___DOID_5276,433,DOID:5276
sarcoma,obsolete inferior vena cava leiomyosarcoma___DOID_7301,433,DOID:7301
sarcoma,liposarcoma of the ovary___DOID_5697,433,DOID:5697
sarcoma,obsolete hodgkin's sarcoma involving intrathoracic lymph nodes___DOID_9092,433,DOID:9092
sarcoma,synchronous multifocal osteogenic sarcoma___DOID_6696,433,DOID:6696
sarcoma,biphasic synovial sarcoma___DOID_5492,433,DOID:5492
sarcoma,gallbladder sarcoma___DOID_4058,433,DOID:4058
sarcoma,obsolete recurrent adult soft tissue sarcoma___DOID_7712,433,DOID:7712
sarcoma,anus cancer___DOID_14110,433,DOID:14110
sarcoma,prostate sarcoma___DOID_4054,433,DOID:4054
sarcoma,epithelioid inflammatory myofibroblastic sarcoma___DOID_0080372,433,DOID:0080372
sarcoma,malignant inflammatory fibrous histiocytoma___DOID_6192,433,DOID:6192
sarcoma,anus leiomyosarcoma___DOID_5267,433,DOID:5267
sarcoma,intravascular fasciitis___DOID_9603,433,DOID:9603
sarcoma,orbit sarcoma___DOID_9987,433,DOID:9987
sarcoma,hodgkin's lymphoma___DOID_8567,433,DOID:8567
sarcoma,epithelioid leiomyosarcoma___DOID_5264,433,DOID:5264
sarcoma,obsolete metastatic extra-osseous ewing's sarcoma___DOID_8121,433,DOID:8121
sarcoma,obsolete testicular spermatocytic seminoma with sarcoma___DOID_7890,433,DOID:7890
sarcoma,rectum leiomyosarcoma___DOID_5297,433,DOID:5297
sarcoma,obsolete adult rhabdomyosarcoma___DOID_4056,433,DOID:4056
sarcoma,adult vagina botryoid rhabdomyosarcoma___DOID_6848,433,DOID:6848
sarcoma,rhabdomyosarcoma___DOID_3247,433,DOID:3247
sarcoma,ectomesenchymoma___DOID_4055,433,DOID:4055
sarcoma,heart sarcoma___DOID_5262,433,DOID:5262
sarcoma,obsolete reticulosarcoma involving spleen___DOID_9020,433,DOID:9020
sarcoma,vagina leiomyosarcoma___DOID_5283,433,DOID:5283
sarcoma,gastric leiomyosarcoma___DOID_5280,433,DOID:5280
sarcoma,sarcomatoid renal cell carcinoma___DOID_4473,433,DOID:4473
sarcoma,obsolete solid alveolar rhabdomyosarcoma___DOID_4383,433,DOID:4383
sarcoma,liver rhabdomyosarcoma___DOID_4047,433,DOID:4047
sarcoma,breast fibrosarcoma___DOID_6001,433,DOID:6001
sarcoma,well-differentiated liposarcoma___DOID_5690,433,DOID:5690
sarcoma,cutaneous liposarcoma___DOID_5712,433,DOID:5712
sarcoma,mixed-type liposarcoma___DOID_5709,433,DOID:5709
sarcoma,bile duct rhabdomyosarcoma___DOID_3254,433,DOID:3254
sarcoma,obsolete alveolar soft part sarcoma recurrent___DOID_5314,433,DOID:5314
sarcoma,multifocal osteogenic sarcoma___DOID_3360,433,DOID:3360
sarcoma,obsolete adult soft tissue sarcoma___DOID_4224,433,DOID:4224
sarcoma,obsolete recurrent uterine sarcoma___DOID_7793,433,DOID:7793
sarcoma,large intestine cancer___DOID_5672,433,DOID:5672
sarcoma,anus rhabdomyosarcoma___DOID_4066,433,DOID:4066
sarcoma,childhood osteosarcoma___DOID_3361,433,DOID:3361
sarcoma,endometrial stromal sarcoma___DOID_4226,433,DOID:4226
sarcoma,esophagus sarcoma___DOID_1114,433,DOID:1114
sarcoma,gallbladder angiosarcoma___DOID_4513,433,DOID:4513
sarcoma,gallbladder rhabdomyosarcoma___DOID_4057,433,DOID:4057
sarcoma,ovary sarcoma___DOID_2146,433,DOID:2146
sarcoma,obsolete metastatic ewing's sarcoma___DOID_4982,433,DOID:4982
sarcoma,bladder sarcoma___DOID_11812,433,DOID:11812
sarcoma,reticulosarcoma___DOID_8538,433,DOID:8538
sarcoma,mediastinum angiosarcoma___DOID_4525,433,DOID:4525
sarcoma,childhood mesenchymal chondrosarcoma___DOID_4546,433,DOID:4546
sarcoma,obsolete vessel leiomyosarcoma___DOID_5294,433,DOID:5294
sarcoma,gastric liposarcoma___DOID_5700,433,DOID:5700
sarcoma,granulosa cell tumor___DOID_2999,433,DOID:2999
sarcoma,myxoid leiomyosarcoma___DOID_5268,433,DOID:5268
sarcoma,cervical adenosarcoma___DOID_4111,433,DOID:4111
sarcoma,obsolete embryonal childhood rhabdomyosarcoma___DOID_3256,433,DOID:3256
sarcoma,meninges cancer___WS,433,WS
sarcoma,intestine cancer___WS,433,WS
sarcoma,obsolete hodgkin's sarcoma involving lymph nodes of inguinal region and lower limb___DOID_8918,433,DOID:8918
sarcoma,carcinosarcoma___DOID_4236,433,DOID:4236
sarcoma,childhood botryoid rhabdomyosarcoma___DOID_6786,433,DOID:6786
sarcoma,localized chondrosarcoma___DOID_5862,433,DOID:5862
sarcoma,kidney liposarcoma___DOID_5699,433,DOID:5699
sarcoma,larynx liposarcoma___DOID_5696,433,DOID:5696
sarcoma,myeloid sarcoma___DOID_8683,433,DOID:8683
sarcoma,ewing sarcoma___DOID_3369,433,DOID:3369
sarcoma,obsolete aids-related gastric kaposi's sarcoma___DOID_7238,433,DOID:7238
sarcoma,childhood epithelioid sarcoma___DOID_7095,433,DOID:7095
sarcoma,fallopian tube adenosarcoma___DOID_1973,433,DOID:1973
sarcoma,obsolete recurrent synovial sarcoma___DOID_5493,433,DOID:5493
sarcoma,spinal cord sarcoma___DOID_14152,433,DOID:14152
sarcoma,parameningeal embryonal rhabdomyosarcoma___DOID_0060338,433,DOID:0060338
sarcoma,ovarian mesodermal adenosarcoma___DOID_4115,433,DOID:4115
sarcoma,conventional angiosarcoma___DOID_4512,433,DOID:4512
sarcoma,"obsolete hodgkin's sarcoma involving lymph nodes of head, face, and neck___DOID_8994",433,DOID:8994
sarcoma,obsolete rhabdomyosarcoma recurrent___DOID_4052,433,DOID:4052
sarcoma,sarcomatoid transitional cell carcinoma___DOID_4014,433,DOID:4014
sarcoma,dendritic cell sarcoma___DOID_7849,433,DOID:7849
sarcoma,spindle cell liposarcoma___DOID_5705,433,DOID:5705
sarcoma,obsolete mixed childhood rhabdomyosarcoma___DOID_6876,433,DOID:6876
sarcoma,conventional osteosarcoma___DOID_7602,433,DOID:7602
sarcoma,uterus leiomyosarcoma___DOID_5289,433,DOID:5289
sarcoma,vulvar alveolar soft part sarcoma___DOID_5313,433,DOID:5313
sarcoma,lung sarcomatoid carcinoma___DOID_0080777,433,DOID:0080777
sarcoma,epithelioid sarcoma___DOID_6193,433,DOID:6193
sarcoma,blastema predominant kidney wilms' tumor___DOID_5182,433,DOID:5182
sarcoma,obsolete recurrent extraskeletal osteosarcoma___DOID_8413,433,DOID:8413
sarcoma,rectum sarcoma___DOID_1995,433,DOID:1995
sarcoma,adult fibrosarcoma___DOID_3516,433,DOID:3516
sarcoma,obsolete ovarian dermoid cyst with secondary sarcoma___DOID_6630,433,DOID:6630
sarcoma,obsolete classic kaposi's sarcoma___DOID_12763,433,DOID:12763
sarcoma,smarca4-deficient sarcoma of thorax___DOID_0080532,433,DOID:0080532
sarcoma,"obsolete reticulosarcoma involving lymph nodes of head, face, and neck___DOID_9040",433,DOID:9040
sarcoma,ovarian angiosarcoma___DOID_4527,433,DOID:4527
sarcoma,heart leiomyosarcoma___DOID_5261,433,DOID:5261
sarcoma,childhood myxoid chondrosarcoma___DOID_6494,433,DOID:6494
sarcoma,cervical endometrial stromal sarcoma___DOID_4520,433,DOID:4520
sarcoma,gliosarcoma___DOID_3071,433,DOID:3071
sarcoma,fallopian tube carcinosarcoma___DOID_1970,433,DOID:1970
sarcoma,diaphyseal medullary stenosis with malignant fibrous histiocytoma___DOID_0080664,433,DOID:0080664
sarcoma,male urethral cancer___DOID_736,433,DOID:736
sarcoma,sclerosing liposarcoma___DOID_5704,433,DOID:5704
sarcoma,sarcomatoid carcinoma___DOID_4015,433,DOID:4015
sarcoma,dermatofibrosarcoma protuberans___DOID_3507,433,DOID:3507
sarcoma,breast rhabdomyosarcoma___DOID_4060,433,DOID:4060
sarcoma,obsolete nonmetastatic childhood soft tissue sarcoma___DOID_7296,433,DOID:7296
sarcoma,breast sarcoma___DOID_3017,433,DOID:3017
sarcoma,fibrosarcomatous osteosarcoma___DOID_7603,433,DOID:7603
sarcoma,obsolete lymphosarcoma involving lymph nodes of inguinal region and lower limb___DOID_9222,433,DOID:9222
sarcoma,adult brainstem gliosarcoma___DOID_4812,433,DOID:4812
sarcoma,extraskeletal myxoid chondrosarcoma___DOID_6496,433,DOID:6496
sarcoma,obsolete liposarcoma recurrent___DOID_5710,433,DOID:5710
sarcoma,alveolar rhabdomyosarcoma___DOID_4051,433,DOID:4051
sarcoma,obsolete lymphosarcoma involving intrathoracic lymph nodes___DOID_9054,433,DOID:9054
sarcoma,juxtacortical chondrosarcoma___DOID_5866,433,DOID:5866
sarcoma,obsolete metastatic extraskeletal chondrosarcoma___DOID_7710,433,DOID:7710
sarcoma,uterine corpus endometrial stromal sarcoma___DOID_4227,433,DOID:4227
sarcoma,small cell osteogenic sarcoma___DOID_3377,433,DOID:3377
sarcoma,obsolete recurrent childhood soft tissue sarcoma___DOID_7295,433,DOID:7295
sarcoma,obsolete hodgkin's sarcoma involving spleen___DOID_8964,433,DOID:8964
sarcoma,breast angiosarcoma___DOID_4511,433,DOID:4511
sarcoma,liposarcoma___DOID_3382,433,DOID:3382
sarcoma,central nervous system leiomyosarcoma___DOID_5254,433,DOID:5254
sarcoma,giant cell glioblastoma___DOID_3074,433,DOID:3074
sarcoma,malignant triton tumor___DOID_6707,433,DOID:6707
sarcoma,sarcomatoid squamous cell skin carcinoma___DOID_5536,433,DOID:5536
sarcoma,retroperitoneal leiomyosarcoma___DOID_5284,433,DOID:5284
sarcoma,vaginal carcinosarcoma___DOID_136,433,DOID:136
sarcoma,uterine corpus adenosarcoma___DOID_4113,433,DOID:4113
sarcoma,prostate rhabdomyosarcoma___DOID_3252,433,DOID:3252
sarcoma,extraosseous ewing sarcoma___DOID_4232,433,DOID:4232
sarcoma,obsolete lymphosarcoma involving intra-abdominal lymph nodes___DOID_8766,433,DOID:8766
sarcoma,cervical clear cell adenocarcinoma___DOID_5303,433,DOID:5303
sarcoma,cervical alveolar soft part sarcoma___DOID_4442,433,DOID:4442
sarcoma,cholangiocarcinoma___DOID_4947,433,DOID:4947
sarcoma,obsolete hodgkin's sarcoma involving intrapelvic lymph nodes___DOID_9225,433,DOID:9225
sarcoma,ewing sarcoma of bone___DOID_3368,433,DOID:3368
sarcoma,kidney clear cell sarcoma___DOID_4880,433,DOID:4880
sarcoma,obsolete conventional central osteosarcoma___DOID_3378,433,DOID:3378
sarcoma,sarcomatosis of the meninges___DOID_7613,433,DOID:7613
sarcoma,kidney osteogenic sarcoma___DOID_5983,433,DOID:5983
sarcoma,liver sarcoma___DOID_270,433,DOID:270
sarcoma,obsolete leiomyosarcoma nonmetastatic___DOID_5255,433,DOID:5255
sarcoma,pulmonary artery leiomyosarcoma___DOID_7389,433,DOID:7389
sarcoma,bone chondrosarcoma___DOID_0050897,433,DOID:0050897
sarcoma,obsolete recurrent extraskeletal chondrosarcoma___DOID_6268,433,DOID:6268
sarcoma,bone giant cell sarcoma___DOID_4719,433,DOID:4719
sarcoma,lung leiomyosarcoma___DOID_5265,433,DOID:5265
sarcoma,obsolete alveolar soft part sarcoma metastatic___DOID_5317,433,DOID:5317
sarcoma,bone leiomyosarcoma___DOID_3367,433,DOID:3367
sarcoma,obsolete reticulosarcoma involving intrapelvic lymph nodes___DOID_8620,433,DOID:8620
sarcoma,alveolar soft part sarcoma___DOID_4239,433,DOID:4239
sarcoma,congenital fibrosarcoma___DOID_8418,433,DOID:8418
sarcoma,obsolete bone recurrent ewing's sarcoma___DOID_6467,433,DOID:6467
sarcoma,thyroid angiosarcoma___DOID_4514,433,DOID:4514
sarcoma,myxoid liposarcoma___DOID_5363,433,DOID:5363
sarcoma,vagina botryoid rhabdomyosarcoma___DOID_6788,433,DOID:6788
sarcoma,sarcoma___DOID_1115,433,DOID:1115
sarcoma,obsolete metastatic epithelioid sarcoma___DOID_8286,433,DOID:8286
sarcoma,cerebrum cancer___DOID_368,433,DOID:368
sarcoma,periosteal osteogenic sarcoma___DOID_6489,433,DOID:6489
sarcoma,cervical carcinosarcoma___DOID_4112,433,DOID:4112
sarcoma,benign breast phyllodes tumor___DOID_1631,433,DOID:1631
sarcoma,obsolete metastatic synovial sarcoma___DOID_5486,433,DOID:5486
sarcoma,obsolete conventional alveolar rhabdomyosarcoma___DOID_4381,433,DOID:4381
sarcoma,fibroblastic liposarcoma___DOID_5698,433,DOID:5698
sarcoma,localized osteosarcoma___DOID_3356,433,DOID:3356
sarcoma,vagina sarcoma___DOID_1901,433,DOID:1901
sarcoma,obsolete hodgkin's sarcoma involving intra-abdominal lymph nodes___DOID_8667,433,DOID:8667
sarcoma,muscle cancer___DOID_4045,433,DOID:4045
sarcoma,mixed type rhabdomyosarcoma___DOID_4065,433,DOID:4065
sarcoma,obsolete nonmetastatic epithelioid sarcoma___DOID_8285,433,DOID:8285
sarcoma,mediastinal osteogenic sarcoma___DOID_6208,433,DOID:6208
sarcoma,leptomeninges sarcoma___DOID_7689,433,DOID:7689
sarcoma,brain sarcoma___DOID_2132,433,DOID:2132
sarcoma,obsolete ovarian dermoid cyst with angiosarcoma___DOID_6632,433,DOID:6632
sarcoma,sarcomatoid penile squamous cell carcinoma___DOID_7958,433,DOID:7958
sarcoma,uterine corpus myxoid leiomyosarcoma___DOID_6567,433,DOID:6567
sarcoma,obsolete adult leiomyosarcoma___DOID_5291,433,DOID:5291
sarcoma,gallbladder leiomyosarcoma___DOID_5275,433,DOID:5275
sarcoma,extraosseous osteosarcoma___DOID_3357,433,DOID:3357
sarcoma,childhood vagina botryoid rhabdomyosarcoma___DOID_6787,433,DOID:6787
sarcoma,lung sarcoma___DOID_2784,433,DOID:2784
sarcoma,orbit alveolar rhabdomyosarcoma___DOID_4384,433,DOID:4384
sarcoma,obsolete recurrent osteosarcoma___DOID_3365,433,DOID:3365
sarcoma,obsolete liposarcoma metastatic___DOID_5708,433,DOID:5708
sarcoma,epithelioid cell synovial sarcoma___DOID_5494,433,DOID:5494
sarcoma,"obsolete lymphosarcoma involving lymph nodes of head, face, and neck___DOID_8928",433,DOID:8928
sarcoma,anus sarcoma___DOID_4067,433,DOID:4067
sarcoma,cellular myxoid liposarcoma___DOID_5692,433,DOID:5692
sarcoma,esophagus liposarcoma___DOID_5694,433,DOID:5694
sarcoma,childhood fibrosarcoma___DOID_3520,433,DOID:3520
sarcoma,uterine carcinosarcoma___DOID_6171,433,DOID:6171
sarcoma,fibrosarcoma___DOID_3355,433,DOID:3355
sarcoma,childhood liposarcoma___DOID_5695,433,DOID:5695
sarcoma,osteosarcoma___DOID_3347,433,DOID:3347
sarcoma,obsolete hodgkin's sarcoma involving lymph nodes of axilla and upper limb___DOID_9033,433,DOID:9033
sarcoma,obsolete recurrent pediatric rhabdomyosarcoma___DOID_7070,433,DOID:7070
sarcoma,obsolete recurrent kaposi's sarcoma___DOID_12779,433,DOID:12779
sarcoma,obsolete recurrent extraosseous ewing's sarcoma___DOID_8220,433,DOID:8220
sarcoma,bone sarcoma___DOID_0080639,433,DOID:0080639
sarcoma,osteosarcoma arising in bone paget's disease___DOID_7542,433,DOID:7542
sarcoma,childhood angiosarcoma___DOID_4505,433,DOID:4505
sarcoma,kidney sarcoma___DOID_4242,433,DOID:4242
sarcoma,adult extraosseous osteosarcoma___DOID_7827,433,DOID:7827
sarcoma,pleomorphic rhabdomyosarcoma___DOID_3250,433,DOID:3250
sarcoma,embryonal extrahepatic bile duct rhabdomyosarcoma___DOID_3253,433,DOID:3253
sarcoma,orbit embryonal rhabdomyosarcoma___DOID_3258,433,DOID:3258
sarcoma,myxoid chondrosarcoma___DOID_5861,433,DOID:5861
sarcoma,malignant fibrous histiocytoma___DOID_1907,433,DOID:1907
sarcoma,vulvar proximal-type epithelioid sarcoma___DOID_7491,433,DOID:7491
sarcoma,metachronous osteosarcoma of the bone___DOID_3379,433,DOID:3379
sarcoma,prostate angiosarcoma___DOID_4524,433,DOID:4524
sarcoma,ovarian endometrioid stromal sarcoma___DOID_5169,433,DOID:5169
sarcoma,sarcomatoid uterine corpus endometrioid adenocarcinoma___DOID_7436,433,DOID:7436
sarcoma,prostate embryonal rhabdomyosarcoma___DOID_3251,433,DOID:3251
sarcoma,rectum kaposi's sarcoma___DOID_6190,433,DOID:6190
sarcoma,testis rhabdomyosarcoma___DOID_4061,433,DOID:4061
sarcoma,obsolete relapsed angiosarcoma___DOID_4502,433,DOID:4502
sarcoma,angiosarcoma___DOID_0001816,433,DOID:0001816
sarcoma,fallopian tube leiomyosarcoma___DOID_1965,433,DOID:1965
sarcoma,testis sarcoma___DOID_4062,433,DOID:4062
sarcoma,obsolete anaplastic thyroid carcinoma___DOID_7012,433,DOID:7012
sarcoma,parosteal osteosarcoma___DOID_3373,433,DOID:3373
sarcoma,vulvar liposarcoma___DOID_5711,433,DOID:5711
sarcoma,obsolete reticulosarcoma involving intra-abdominal lymph nodes___DOID_8770,433,DOID:8770
sarcoma,vascular cancer___DOID_175,433,DOID:175
sarcoma,obsolete metastatic extraskeletal osteosarcoma___DOID_8228,433,DOID:8228
sarcoma,uterine corpus sarcoma___DOID_5165,433,DOID:5165
sarcoma,obsolete childhood soft tissue sarcoma___DOID_3521,433,DOID:3521
sarcoma,obsolete metastatic childhood sarcoma of soft tissue___DOID_7186,433,DOID:7186
sarcoma,pseudosarcomatous fibromatosis___DOID_7327,433,DOID:7327
sarcoma,uterine sarcoma cancer___WS,433,WS
sarcoma,peripheral epithelioid sarcoma___DOID_6988,433,DOID:6988
sarcoma,penis sarcoma___DOID_11838,433,DOID:11838
sarcoma,paranasal sinus sarcoma___DOID_1362,433,DOID:1362
sarcoma,pulmonary vein leiomyosarcoma___DOID_7388,433,DOID:7388
sarcoma,kidney fibrosarcoma___DOID_5982,433,DOID:5982
sarcoma,mediastinum rhabdomyosarcoma___DOID_4049,433,DOID:4049
sarcoma,conventional leiomyosarcoma___DOID_5253,433,DOID:5253
sarcoma,interdigitating dendritic cell sarcoma___DOID_7848,433,DOID:7848
sarcoma,small cell sarcoma___DOID_3098,433,DOID:3098
sarcoma,thyroid sarcoma___DOID_4515,433,DOID:4515
sarcoma,pleomorphic liposarcoma___DOID_5702,433,DOID:5702
sarcoma,spleen angiosarcoma___DOID_265,433,DOID:265
sarcoma,extraskeletal mesenchymal chondrosarcoma___DOID_4548,433,DOID:4548
sarcoma,obsolete alveolar soft part sarcoma nonmetastatic___DOID_5316,433,DOID:5316
sarcoma,adult liposarcoma___DOID_5693,433,DOID:5693
sarcoma,mediastinum sarcoma___DOID_4050,433,DOID:4050
sarcoma,obsolete pediatric rhabdomyosarcoma___DOID_3257,433,DOID:3257
